=== SIMULATION STATUS LOG ===
Started at: 2025-08-05 16:37:20
==================================================

Cell ID | Oxygen | Glucose | Lactate | TGFA | Oxygen_supply | Glucose_supply | MCT1_stimulus | EGFR_stimulus | Apoptosis | Proliferation | Necrosis | Growth_Arrest | mitoATP | glycoATP | Final Phenotype | Step
36329fd0 | 0.06999999999999998 | 5.0000000000000995 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 2
5801fcc2 | 0.07000000000000002 | 5.000000000000119 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | False | True | Growth_Arrest | 2
a6ddd3fc | 0.07000000000000002 | 5.00000000000012 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 2
2bc4691f | 0.06999999999999997 | 5.000000000000119 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
ab396af2 | 0.06999999999999997 | 5.000000000000118 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
c9e62470 | 0.06999999999999999 | 5.000000000000136 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
8d15874a | 0.07 | 5.000000000000136 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 2
53261398 | 0.06999999999999998 | 5.000000000000135 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
9bfd3086 | 0.06999999999999998 | 5.000000000000134 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
31722b95 | 0.06999999999999999 | 5.000000000000148 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 2
22ee6be5 | 0.06999999999999999 | 5.00000000000015 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 2
72ed7062 | 0.06999999999999998 | 5.000000000000147 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 2
82dc9ffb | 0.06999999999999997 | 5.000000000000146 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | False | False | Growth_Arrest | 2
21316038 | 0.06999999999999999 | 5.00000000000016 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
34fa7455 | 0.06999999999999997 | 5.000000000000158 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
58d7e6d3 | 0.07 | 5.000000000000167 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | True | True | Proliferation | 2
bfea59d7 | 0.06999999999999995 | 5.000000000000164 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
ab15b960 | 0.07 | 5.000000000000174 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
87d4b737 | 0.06999999999999997 | 5.000000000000172 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 2
8b5256b7 | 0.07000000000000002 | 5.00000000000018 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
af42094d | 0.06999999999999997 | 5.000000000000178 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
4900d8d5 | 0.07000000000000006 | 5.000000000000184 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 2
b8e1361a | 0.06999999999999997 | 5.00000000000018 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
be3c28c9 | 0.07000000000000006 | 5.000000000000182 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 2
687ef962 | 0.06999999999999999 | 5.0000000000001785 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
d28012ce | 0.07000000000000003 | 5.000000000000184 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
81ec22e7 | 0.06999999999999998 | 5.000000000000181 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 2
6e6a5ca5 | 0.07000000000000002 | 5.00000000000018 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
4c113842 | 0.06999999999999999 | 5.000000000000178 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 2
76fc4c6e | 0.07000000000000003 | 5.000000000000175 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
881ba96d | 0.06999999999999999 | 5.000000000000173 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
30709506 | 0.07000000000000006 | 5.000000000000167 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
1381aa38 | 0.07 | 5.000000000000166 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
be69d9dc | 0.07000000000000005 | 5.00000000000016 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
a59169c0 | 0.06999999999999999 | 5.000000000000159 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
3de77a51 | 0.07000000000000003 | 5.000000000000148 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
3f9c2a96 | 0.07000000000000003 | 5.00000000000015 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
12dd5b76 | 0.06999999999999997 | 5.000000000000149 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
43753224 | 0.06999999999999997 | 5.000000000000147 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
edd7cf9a | 0.07000000000000003 | 5.000000000000136 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
cd8124cc | 0.07000000000000005 | 5.000000000000137 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
980eeb9b | 0.06999999999999999 | 5.000000000000136 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
2b05f68f | 0.06999999999999997 | 5.000000000000135 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
d37d790a | 0.07000000000000005 | 5.000000000000119 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
6fe34267 | 0.07000000000000005 | 5.00000000000012 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 2
886d5884 | 0.07 | 5.00000000000012 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 2
ef1b755f | 0.06999999999999999 | 5.000000000000119 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | False | False | Growth_Arrest | 2
4f1ff521 | 0.07000000000000005 | 5.0000000000001 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
4111237e | 0.07000000000000005 | 5.000000000000101 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
56190f9a | 0.07000000000000005 | 5.000000000000101 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
5db42605 | 0.07000000000000003 | 5.000000000000102 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
41f21476 | 0.07000000000000002 | 5.000000000000102 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
ee41b44a | 0.07 | 5.000000000000101 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
d296981a | 0.06999999999999998 | 5.000000000000101 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
4c3c5c26 | 0.06999999999999998 | 5.0000000000001 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
7d932168 | 0.07000000000000003 | 5.000000000000077 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 2
ff4cd560 | 0.07000000000000002 | 5.000000000000047 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | False | True | Growth_Arrest | 2
b3962870 | 0.07000000000000003 | 5.000000000000075 | 1.0 | 0.0 | True | True | False | False | True | False | False | False | False | True | Growth_Arrest | 2
8d23790e | 0.07000000000000002 | 5.000000000000075 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
b5934133 | 0.07000000000000002 | 5.000000000000075 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
18f2675b | 0.07000000000000002 | 5.000000000000075 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
8fd12c9c | 0.07000000000000002 | 5.0000000000000755 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 2
b40527c5 | 0.07000000000000002 | 5.000000000000075 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
d2fc8fd5 | 0.07 | 5.000000000000075 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 2
352339b4 | 0.07 | 5.000000000000075 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
7798f485 | 0.07000000000000002 | 5.000000000000099 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
5fa52599 | 0.07000000000000002 | 5.000000000000099 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
a9da50a1 | 0.06999999999999998 | 5.000000000000099 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
0ef866bc | 0.06999999999999998 | 5.000000000000098 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
3a3d7e47 | 0.07000000000000002 | 5.000000000000118 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
80c4fcdf | 0.06999999999999998 | 5.000000000000117 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | False | True | Growth_Arrest | 2
f9aa469c | 0.07 | 5.000000000000133 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
bf5c7bd9 | 0.06999999999999997 | 5.000000000000132 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
b8c42ce3 | 0.06999999999999999 | 5.000000000000146 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
190a1e5a | 0.06999999999999997 | 5.000000000000144 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
83bc4f95 | 0.06999999999999999 | 5.000000000000157 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
ad276f20 | 0.06999999999999997 | 5.000000000000155 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
f2256045 | 0.06999999999999998 | 5.000000000000163 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
bbfe169f | 0.06999999999999998 | 5.000000000000162 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
87730cd7 | 0.06999999999999999 | 5.000000000000171 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 2
d658adca | 0.06999999999999998 | 5.000000000000169 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | True | Growth_Arrest | 2
908857c7 | 0.07000000000000002 | 5.000000000000177 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
ff2580c0 | 0.06999999999999998 | 5.000000000000174 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
87e8c0c0 | 0.07000000000000005 | 5.00000000000018 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
aa8765e8 | 0.06999999999999999 | 5.000000000000177 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
4561bc8a | 0.07000000000000005 | 5.0000000000001785 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 2
24e7336c | 0.06999999999999999 | 5.000000000000175 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
582b152a | 0.07000000000000005 | 5.00000000000018 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
42d664d2 | 0.06999999999999999 | 5.000000000000178 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | True | Growth_Arrest | 2
9d938d5b | 0.07000000000000005 | 5.000000000000178 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
4b3f1ba8 | 0.07 | 5.000000000000175 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 2
7840e250 | 0.07000000000000005 | 5.000000000000171 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
ba8dc9d8 | 0.06999999999999999 | 5.0000000000001705 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 2
c46a5fd2 | 0.07000000000000006 | 5.000000000000164 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
0be1349b | 0.07 | 5.000000000000163 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 2
8f2bf672 | 0.07000000000000006 | 5.000000000000157 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
d9622913 | 0.06999999999999999 | 5.000000000000156 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 2
964401e7 | 0.07000000000000005 | 5.000000000000146 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
c602beab | 0.06999999999999995 | 5.000000000000145 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
323ff7c7 | 0.07000000000000005 | 5.000000000000133 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 2
85c595fc | 0.06999999999999997 | 5.000000000000132 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | False | True | Growth_Arrest | 2
b8ab8f7a | 0.07000000000000003 | 5.000000000000119 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
8144f47d | 0.06999999999999998 | 5.000000000000118 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
2058be6d | 0.07000000000000005 | 5.000000000000098 | 1.0 | 0.0 | True | True | False | False | True | False | False | False | True | True | Growth_Arrest | 2
e3eb0677 | 0.07000000000000005 | 5.0000000000000995 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
0b981493 | 0.06999999999999999 | 5.0000000000000995 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
34080a0f | 0.06999999999999999 | 5.000000000000099 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
23652aca | 0.07000000000000005 | 5.000000000000076 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
d19feff2 | 0.07000000000000003 | 5.000000000000076 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
82a48bd0 | 0.07000000000000005 | 5.000000000000076 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 2
1baaa87a | 0.07000000000000005 | 5.000000000000077 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 2
20442d02 | 0.07000000000000002 | 5.000000000000077 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 2
80725156 | 0.07000000000000002 | 5.000000000000077 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
82279efb | 0.06999999999999998 | 5.000000000000076 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
d5ab16ca | 0.06999999999999997 | 5.000000000000076 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
1ea5efc7 | 0.07000000000000005 | 5.000000000000049 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 2
2cad9007 | 0.07000000000000002 | 5.000000000000193 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
bc854588 | 0.07000000000000003 | 5.0000000000001945 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 3
c866415b | 0.07 | 5.0000000000001945 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
742434ca | 0.07000000000000002 | 5.0000000000001945 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 3
d96ea661 | 0.07000000000000003 | 5.000000000000194 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
acfe7f3e | 0.07 | 5.00000000000019 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
964f23a9 | 0.07000000000000002 | 5.000000000000193 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
32a37645 | 0.07 | 5.000000000000193 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 3
299f951d | 0.07000000000000002 | 5.0000000000001945 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
67261f8e | 0.07 | 5.000000000000194 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
fb2f58c0 | 0.07000000000000003 | 5.000000000000194 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | True | True | Proliferation | 3
4a7a091b | 0.07000000000000003 | 5.000000000000194 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 3
c0e6c733 | 0.07000000000000003 | 5.000000000000191 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | True | Growth_Arrest | 3
5d41ab76 | 0.07000000000000002 | 5.000000000000184 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 3
9fce8e0c | 0.07000000000000002 | 5.00000000000019 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 3
0cd3167e | 0.07000000000000002 | 5.00000000000019 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 3
e42f51a1 | 0.07 | 5.000000000000189 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
56682332 | 0.07 | 5.000000000000189 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
655189c3 | 0.07000000000000002 | 5.000000000000194 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
7af59a96 | 0.06999999999999999 | 5.000000000000192 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
0f2051ae | 0.07000000000000002 | 5.0000000000001945 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 3
4e17bb9e | 0.07 | 5.000000000000193 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
1ab864e1 | 0.07000000000000002 | 5.000000000000193 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
442cde70 | 0.07000000000000002 | 5.000000000000194 | 1.0 | 0.0 | True | True | False | False | True | False | False | False | True | True | Growth_Arrest | 3
a6356be1 | 0.07000000000000003 | 5.00000000000019 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | True | Growth_Arrest | 3
f4b5ceaf | 0.07000000000000005 | 5.000000000000191 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 3
14564a93 | 0.07000000000000003 | 5.000000000000191 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 3
400fd4bf | 0.07000000000000002 | 5.000000000000191 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | True | Growth_Arrest | 3
12b1d880 | 0.07000000000000003 | 5.000000000000186 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
f2413ab1 | 0.07 | 5.000000000000176 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | True | Growth_Arrest | 3
a721e208 | 0.07 | 5.000000000000184 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
dd3d1bda | 0.07000000000000002 | 5.000000000000184 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
e66146ee | 0.06999999999999999 | 5.000000000000184 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 3
e2f25f44 | 0.06999999999999999 | 5.000000000000183 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
124d2a45 | 0.07000000000000002 | 5.000000000000189 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
e7fedeee | 0.06999999999999999 | 5.000000000000188 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
62a54e9f | 0.07000000000000002 | 5.000000000000192 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
2bd4e0c1 | 0.06999999999999999 | 5.000000000000191 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
12ff7dbe | 0.07000000000000003 | 5.000000000000193 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
d462957f | 0.07 | 5.000000000000191 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 3
71963090 | 0.07000000000000003 | 5.000000000000193 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
f6316817 | 0.07 | 5.000000000000192 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 3
ce76017a | 0.07000000000000003 | 5.000000000000189 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 3
5bf7974e | 0.07000000000000002 | 5.000000000000189 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 3
0694fd55 | 0.07000000000000002 | 5.000000000000186 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 3
76b50aec | 0.07000000000000003 | 5.000000000000186 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 3
2b41e9aa | 0.07000000000000002 | 5.000000000000186 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
239dd9aa | 0.07000000000000002 | 5.000000000000185 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 3
5fbca5d4 | 0.07000000000000003 | 5.0000000000001785 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
e7bb1c38 | 0.07000000000000002 | 5.000000000000167 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
cf87e041 | 0.07 | 5.000000000000176 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 3
f0a82b3f | 0.07 | 5.000000000000176 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 3
32508e69 | 0.07 | 5.000000000000177 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
bd6f8264 | 0.06999999999999999 | 5.000000000000176 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
8916ce93 | 0.07 | 5.000000000000176 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 3
6119e83b | 0.06999999999999999 | 5.000000000000175 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
416f565c | 0.07 | 5.000000000000183 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 3
1fec1805 | 0.06999999999999999 | 5.000000000000184 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
137cd7fc | 0.06999999999999998 | 5.000000000000182 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 3
992ee7dd | 0.06999999999999997 | 5.000000000000181 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
47d787fb | 0.07 | 5.000000000000188 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 3
18c9045e | 0.06999999999999997 | 5.0000000000001865 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
eb9759af | 0.07000000000000002 | 5.000000000000192 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
eacfbe45 | 0.06999999999999999 | 5.00000000000019 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
ae92bbbb | 0.07000000000000005 | 5.000000000000192 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
aaa81157 | 0.06999999999999998 | 5.00000000000019 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | True | Growth_Arrest | 3
780c7055 | 0.07000000000000005 | 5.000000000000192 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
bcd228e1 | 0.07000000000000002 | 5.000000000000191 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 3
afe22e36 | 0.07000000000000003 | 5.000000000000189 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 3
9706eb92 | 0.07000000000000002 | 5.000000000000187 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
b7836894 | 0.07000000000000003 | 5.000000000000183 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | False | Growth_Arrest | 3
a98b4d5f | 0.07000000000000003 | 5.000000000000184 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
538991ec | 0.07000000000000002 | 5.000000000000184 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 3
fee8f0fd | 0.07000000000000002 | 5.000000000000183 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
ad1dd7a9 | 0.07000000000000005 | 5.000000000000177 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
ca403179 | 0.07000000000000003 | 5.000000000000178 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
a4c70183 | 0.07000000000000003 | 5.000000000000178 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
6f406a78 | 0.07000000000000002 | 5.0000000000001785 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
30f46d10 | 0.07000000000000003 | 5.000000000000178 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 3
